"IsChecked";"Фраза";"Источник";"Дата добавления";"Частотность [WS]";"Частотность * * [WS]";"Частотность *!* [WS]";"Сезонность [WS]";"Корректность словоформы [SG]";"Частотность (первая) [RA]";"Частотность (все) [RA]";"Конкуренция в ПС Яндекс [KEI]";"Конкуренция в ПС Google [KEI]";"Кол-во главных страниц в ПС Яндекс [KEI]";"Кол-во главных страниц в ПС Google [KEI]";"Кол-во вхождений в заголовок в ПС Яндекс [KEI]";"Кол-во вхождений в заголовок в ПС Google [KEI]";"Рел. страница в ПС Яндекс";"Рел. страница в ПС Google";"Позиция в ПС Яндекс";"Страница в ПС Яндекс";"Позиция в ПС Google";"Страница в ПС Google";
"False";"нервный стресс";"YandexWordstatLeftColumn";"3/26/2016 4:16:13 PM";"5663";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"психологический стресс";"YandexWordstatLeftColumn";"3/26/2016 4:16:13 PM";"5588";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"стресс жизни";"YandexWordstatLeftColumn";"3/26/2016 4:16:13 PM";"5419";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"нервы стресс";"YandexWordstatLeftColumn";"3/26/2016 4:16:13 PM";"5233";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"эмоциональный стресс";"YandexWordstatLeftColumn";"3/26/2016 4:16:13 PM";"5097";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"факторы стресса";"YandexWordstatLeftColumn";"3/26/2016 4:16:13 PM";"5038";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"какой стресс";"YandexWordstatLeftColumn";"3/26/2016 4:16:13 PM";"5021";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"стресс и депрессия";"YandexWordstatLeftColumn";"3/26/2016 4:16:13 PM";"4667";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"как снять стресс";"YandexWordstatLeftColumn";"3/26/2016 4:16:13 PM";"4464";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"тема стресс";"YandexWordstatLeftColumn";"3/26/2016 4:16:13 PM";"4416";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"стресс система";"YandexWordstatLeftColumn";"3/26/2016 4:16:13 PM";"4163";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"может ли стресс";"YandexWordstatLeftColumn";"3/26/2016 4:16:13 PM";"4110";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"стресс является";"YandexWordstatLeftColumn";"3/26/2016 4:16:13 PM";"3952";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"без стрессов";"YandexWordstatLeftColumn";"3/26/2016 4:16:13 PM";"3890";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"уровень стресса";"YandexWordstatLeftColumn";"3/26/2016 4:16:13 PM";"3829";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"постоянный стресс";"YandexWordstatLeftColumn";"3/26/2016 4:16:13 PM";"3639";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"управление стрессом";"YandexWordstatLeftColumn";"3/26/2016 4:16:13 PM";"3623";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"условия стресса";"YandexWordstatLeftColumn";"3/26/2016 4:16:13 PM";"3557";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"хороший стресс";"YandexWordstatLeftColumn";"3/26/2016 4:16:13 PM";"3551";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"проблема стресса";"YandexWordstatLeftColumn";"3/26/2016 4:16:13 PM";"3546";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"стресс ситуации";"YandexWordstatLeftColumn";"3/26/2016 4:16:13 PM";"3535";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"профессиональный стресс";"YandexWordstatLeftColumn";"3/26/2016 4:16:13 PM";"3534";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"физический стресс";"YandexWordstatLeftColumn";"3/26/2016 4:16:13 PM";"3479";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"стресс на работе";"YandexWordstatLeftColumn";"3/26/2016 4:16:13 PM";"3446";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"профилактика стресса";"YandexWordstatLeftColumn";"3/26/2016 4:16:13 PM";"3338";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"развитие стресса";"YandexWordstatLeftColumn";"3/26/2016 4:16:13 PM";"3325";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"стресс напряжение";"YandexWordstatLeftColumn";"3/26/2016 4:16:13 PM";"3279";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"последствия стресса";"YandexWordstatLeftColumn";"3/26/2016 4:16:13 PM";"3237";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"методы стресса";"YandexWordstatLeftColumn";"3/26/2016 4:16:13 PM";"3235";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"скачать стрессе";"YandexWordstatLeftColumn";"3/26/2016 4:16:13 PM";"3188";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"стресс во время";"YandexWordstatLeftColumn";"3/26/2016 4:16:13 PM";"3158";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"гормон стресса";"YandexWordstatLeftColumn";"3/26/2016 4:16:13 PM";"3012";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"виды стресса";"YandexWordstatLeftColumn";"3/26/2016 4:16:13 PM";"3002";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"большой стресс";"YandexWordstatLeftColumn";"3/26/2016 4:16:13 PM";"2971";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"стресс симптомы";"YandexWordstatLeftColumn";"3/26/2016 4:16:13 PM";"2874";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"много стрессов";"YandexWordstatLeftColumn";"3/26/2016 4:16:13 PM";"2721";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"боль стресс";"YandexWordstatLeftColumn";"3/26/2016 4:16:13 PM";"2654";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"лечение стресса";"YandexWordstatLeftColumn";"3/26/2016 4:16:13 PM";"2653";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"преодоление стресса";"YandexWordstatLeftColumn";"3/26/2016 4:16:13 PM";"2609";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"стоп стресс";"YandexWordstatLeftColumn";"3/26/2016 4:16:13 PM";"2592";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"таблетки от стресса";"YandexWordstatLeftColumn";"3/26/2016 4:16:26 PM";"2592";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"2 стресс";"YandexWordstatLeftColumn";"3/26/2016 4:16:26 PM";"2581";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"реакция на стресс";"YandexWordstatLeftColumn";"3/26/2016 4:16:26 PM";"2502";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"борьба со стрессом";"YandexWordstatLeftColumn";"3/26/2016 4:16:26 PM";"2467";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"хронический стресс";"YandexWordstatLeftColumn";"3/26/2016 4:16:26 PM";"2456";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"стресс реферат";"YandexWordstatLeftColumn";"3/26/2016 4:16:26 PM";"2408";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"рабочий стресс";"YandexWordstatLeftColumn";"3/26/2016 4:16:26 PM";"2407";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"воздействие стресса";"YandexWordstatLeftColumn";"3/26/2016 4:16:26 PM";"2359";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"стресс и здоровье";"YandexWordstatLeftColumn";"3/26/2016 4:16:26 PM";"2324";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"испытал стресс";"YandexWordstatLeftColumn";"3/26/2016 4:16:26 PM";"2207";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"психолог стресс";"YandexWordstatLeftColumn";"3/26/2016 4:16:26 PM";"2177";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"повышенный стресс";"YandexWordstatLeftColumn";"3/26/2016 4:16:26 PM";"2167";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"результат стресса";"YandexWordstatLeftColumn";"3/26/2016 4:16:26 PM";"2160";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"стресс у ребенка";"YandexWordstatLeftColumn";"3/26/2016 4:16:26 PM";"2077";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"стресс презентация";"YandexWordstatLeftColumn";"3/26/2016 4:16:26 PM";"2056";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"стресс селье";"YandexWordstatLeftColumn";"3/26/2016 4:16:26 PM";"2049";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"стресс связан";"YandexWordstatLeftColumn";"3/26/2016 4:16:26 PM";"2047";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"меньше стресса";"YandexWordstatLeftColumn";"3/26/2016 4:16:26 PM";"2024";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"фон стресс";"YandexWordstatLeftColumn";"3/26/2016 4:16:26 PM";"2012";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"психический стресс";"YandexWordstatLeftColumn";"3/26/2016 4:16:26 PM";"1998";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"частые стрессы";"YandexWordstatLeftColumn";"3/26/2016 4:16:26 PM";"1984";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"конфликт и стресс";"YandexWordstatLeftColumn";"3/26/2016 4:16:26 PM";"1899";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"как избавиться от стресса";"YandexWordstatLeftColumn";"3/26/2016 4:16:26 PM";"1870";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"первый стресс";"YandexWordstatLeftColumn";"3/26/2016 4:16:26 PM";"1854";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"стресс для организма";"YandexWordstatLeftColumn";"3/26/2016 4:16:26 PM";"1845";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"стресс кожа";"YandexWordstatLeftColumn";"3/26/2016 4:16:26 PM";"1811";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"понятие стресса";"YandexWordstatLeftColumn";"3/26/2016 4:16:26 PM";"1793";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"лекарство от стресса";"YandexWordstatLeftColumn";"3/26/2016 4:16:26 PM";"1754";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"стресс на рабочем месте";"YandexWordstatLeftColumn";"3/26/2016 4:16:26 PM";"1753";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"стресс тренинг";"YandexWordstatLeftColumn";"3/26/2016 4:16:26 PM";"1727";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"плохой стресс";"YandexWordstatLeftColumn";"3/26/2016 4:16:26 PM";"1727";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"исследования стресса";"YandexWordstatLeftColumn";"3/26/2016 4:16:26 PM";"1722";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"случаи стресса";"YandexWordstatLeftColumn";"3/26/2016 4:16:26 PM";"1720";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"стресс организма человека";"YandexWordstatLeftColumn";"3/26/2016 4:16:26 PM";"1717";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"стресс тела";"YandexWordstatLeftColumn";"3/26/2016 4:16:26 PM";"1705";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"возникновение стресса";"YandexWordstatLeftColumn";"3/26/2016 4:16:26 PM";"1704";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"под стрессом";"YandexWordstatLeftColumn";"3/26/2016 4:16:26 PM";"1697";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"стресс кровь";"YandexWordstatLeftColumn";"3/26/2016 4:16:26 PM";"1685";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"длительный стресс";"YandexWordstatLeftColumn";"3/26/2016 4:16:26 PM";"1669";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"стресс и его влияние на человека";"YandexWordstatLeftColumn";"3/26/2016 4:16:26 PM";"1655";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"как успокоить нервы стрессы";"YandexWordstatLeftColumn";"3/26/2016 4:16:26 PM";"1651";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"стресс перед";"YandexWordstatLeftColumn";"3/26/2016 4:16:26 PM";"1624";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"как снять стресс и успокоить нервы";"YandexWordstatLeftColumn";"3/26/2016 4:16:26 PM";"1620";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"стадии стресса";"YandexWordstatLeftColumn";"3/26/2016 4:16:26 PM";"1606";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"как справиться со стрессом";"YandexWordstatLeftColumn";"3/26/2016 4:16:26 PM";"1605";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"5 стресс";"YandexWordstatLeftColumn";"3/26/2016 4:16:26 PM";"1590";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"физическая нагрузка стресса";"YandexWordstatLeftColumn";"3/26/2016 4:16:26 PM";"1586";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"признаки стресса";"YandexWordstatLeftColumn";"3/26/2016 4:16:26 PM";"1577";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"после сильного стресса";"YandexWordstatLeftColumn";"3/26/2016 4:16:26 PM";"1561";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"стресс имеет";"YandexWordstatLeftColumn";"3/26/2016 4:16:39 PM";"1540";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"механизмы стресса";"YandexWordstatLeftColumn";"3/26/2016 4:16:39 PM";"1534";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"снижение стресса";"YandexWordstatLeftColumn";"3/26/2016 4:16:39 PM";"1533";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"против стресса";"YandexWordstatLeftColumn";"3/26/2016 4:16:39 PM";"1530";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"стресс и болезни";"YandexWordstatLeftColumn";"3/26/2016 4:16:39 PM";"1500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"действие стресса";"YandexWordstatLeftColumn";"3/26/2016 4:16:39 PM";"1490";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"социальный стресс";"YandexWordstatLeftColumn";"3/26/2016 4:16:39 PM";"1450";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"стресс страх";"YandexWordstatLeftColumn";"3/26/2016 4:16:39 PM";"1442";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"стресс переживание";"YandexWordstatLeftColumn";"3/26/2016 4:16:39 PM";"1437";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"теория стресса";"YandexWordstatLeftColumn";"3/26/2016 4:16:39 PM";"1425";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"стресс менеджмент";"YandexWordstatLeftColumn";"3/26/2016 4:16:39 PM";"1363";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"стресс картинки";"YandexWordstatLeftColumn";"3/26/2016 4:16:39 PM";"1348";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"стресс вес";"YandexWordstatLeftColumn";"3/26/2016 4:16:39 PM";"1348";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"средство от стресса";"YandexWordstatLeftColumn";"3/26/2016 4:16:39 PM";"1347";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"стресс мозг";"YandexWordstatLeftColumn";"3/26/2016 4:16:39 PM";"1326";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"стресс магазин";"YandexWordstatLeftColumn";"3/26/2016 4:16:39 PM";"1321";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"стресс тестирование";"YandexWordstatLeftColumn";"3/26/2016 4:16:39 PM";"1313";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"сила стресса";"YandexWordstatLeftColumn";"3/26/2016 4:16:39 PM";"1301";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"стресс синдром";"YandexWordstatLeftColumn";"3/26/2016 4:16:39 PM";"1299";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"стресс советы психолога";"YandexWordstatLeftColumn";"3/26/2016 4:16:39 PM";"1291";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"проявление стресса";"YandexWordstatLeftColumn";"3/26/2016 4:16:39 PM";"1290";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"гормональный стресс";"YandexWordstatLeftColumn";"3/26/2016 4:16:39 PM";"1284";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"группы стрессов";"YandexWordstatLeftColumn";"3/26/2016 4:16:39 PM";"1258";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"физиологический стресс";"YandexWordstatLeftColumn";"3/26/2016 4:16:39 PM";"1255";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"стресс 7";"YandexWordstatLeftColumn";"3/26/2016 4:16:39 PM";"1254";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"получил стресс";"YandexWordstatLeftColumn";"3/26/2016 4:16:39 PM";"1237";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"стресс видео";"YandexWordstatLeftColumn";"3/26/2016 4:16:39 PM";"1225";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"экзамены стресс";"YandexWordstatLeftColumn";"3/26/2016 4:16:39 PM";"1220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"стресс определение";"YandexWordstatLeftColumn";"3/26/2016 4:16:39 PM";"1181";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"боли после стресса";"YandexWordstatLeftColumn";"3/26/2016 4:16:39 PM";"1173";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"стресс при беременности";"YandexWordstatLeftColumn";"3/26/2016 4:16:39 PM";"1166";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"стресс периоды";"YandexWordstatLeftColumn";"3/26/2016 4:16:39 PM";"1138";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"как справиться с стрессом";"YandexWordstatLeftColumn";"3/26/2016 4:16:39 PM";"1110";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"стресс и деятельность";"YandexWordstatLeftColumn";"3/26/2016 4:16:39 PM";"1080";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"формы стресса";"YandexWordstatLeftColumn";"3/26/2016 4:16:39 PM";"1077";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"внутренний стресс";"YandexWordstatLeftColumn";"3/26/2016 4:16:39 PM";"1073";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"стресс чувство";"YandexWordstatLeftColumn";"3/26/2016 4:16:39 PM";"1057";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"бесплатно стресс";"YandexWordstatLeftColumn";"3/26/2016 4:16:39 PM";"1057";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"как бороться со стрессом";"YandexWordstatLeftColumn";"3/26/2016 4:16:39 PM";"1056";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"стресс потери";"YandexWordstatLeftColumn";"3/26/2016 4:16:39 PM";"1053";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"стресс анализ";"YandexWordstatLeftColumn";"3/26/2016 4:16:39 PM";"1043";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"легкий стресс";"YandexWordstatLeftColumn";"3/26/2016 4:16:39 PM";"1035";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"стресс в жизни человека";"YandexWordstatLeftColumn";"3/26/2016 4:16:39 PM";"1031";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"стресс онлайн";"YandexWordstatLeftColumn";"3/26/2016 4:16:39 PM";"1014";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"роль стресса";"YandexWordstatLeftColumn";"3/26/2016 4:16:39 PM";"1009";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"отношения стресс";"YandexWordstatLeftColumn";"3/26/2016 4:16:39 PM";"1009";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"источники стресса";"YandexWordstatLeftColumn";"3/26/2016 4:16:39 PM";"1005";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"стресс сайт";"YandexWordstatLeftColumn";"3/26/2016 4:16:39 PM";"990";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"препараты от стресса";"YandexWordstatLeftColumn";"3/26/2016 4:16:39 PM";"989";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"таблетки от стресса и нервов";"YandexWordstatLeftColumn";"3/26/2016 4:16:39 PM";"984";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"занятие стресс";"YandexWordstatLeftColumn";"3/26/2016 4:16:51 PM";"983";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"программа стресс";"YandexWordstatLeftColumn";"3/26/2016 4:16:51 PM";"981";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"роды стресс";"YandexWordstatLeftColumn";"3/26/2016 4:16:51 PM";"980";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"диагностики стресса";"YandexWordstatLeftColumn";"3/26/2016 4:16:51 PM";"969";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"диагностика стресса";"YandexWordstatLeftColumn";"3/26/2016 4:16:51 PM";"969";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"стресс переутомление";"YandexWordstatLeftColumn";"3/26/2016 4:16:51 PM";"967";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"положительный стресс";"YandexWordstatLeftColumn";"3/26/2016 4:16:51 PM";"960";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"устойчивость к стрессам";"YandexWordstatLeftColumn";"3/26/2016 4:16:51 PM";"958";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
