"IsChecked";"Фраза";"Источник";"Дата добавления";"Частотность [WS]";"Частотность * * [WS]";"Частотность *!* [WS]";"Сезонность [WS]";"Корректность словоформы [SG]";"Частотность (первая) [RA]";"Частотность (все) [RA]";"Конкуренция в ПС Яндекс [KEI]";"Конкуренция в ПС Google [KEI]";"Кол-во главных страниц в ПС Яндекс [KEI]";"Кол-во главных страниц в ПС Google [KEI]";"Кол-во вхождений в заголовок в ПС Яндекс [KEI]";"Кол-во вхождений в заголовок в ПС Google [KEI]";"Рел. страница в ПС Яндекс";"Рел. страница в ПС Google";"Позиция в ПС Яндекс";"Страница в ПС Яндекс";"Позиция в ПС Google";"Страница в ПС Google";
"False";"схема напряжения";"YandexWordstatLeftColumn";"3/26/2016 4:25:14 PM";"48490";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"определите напряжение";"YandexWordstatLeftColumn";"3/26/2016 4:25:14 PM";"46445";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"напряжение вольт";"YandexWordstatLeftColumn";"3/26/2016 4:25:14 PM";"46379";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"напряжения купить";"YandexWordstatLeftColumn";"3/26/2016 4:25:14 PM";"44897";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"реле напряжения";"YandexWordstatLeftColumn";"3/26/2016 4:25:14 PM";"44235";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"напряжение питания";"YandexWordstatLeftColumn";"3/26/2016 4:25:14 PM";"41785";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"напряжение человека";"YandexWordstatLeftColumn";"3/26/2016 4:25:14 PM";"40288";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"напряжение в сети";"YandexWordstatLeftColumn";"3/26/2016 4:25:14 PM";"40080";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"трансформатор напряжения";"YandexWordstatLeftColumn";"3/26/2016 4:25:14 PM";"34723";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"напряжение в цепи";"YandexWordstatLeftColumn";"3/26/2016 4:25:14 PM";"33239";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"напряжение работа";"YandexWordstatLeftColumn";"3/26/2016 4:25:14 PM";"33084";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"напряжение 220в";"YandexWordstatLeftColumn";"3/26/2016 4:25:14 PM";"32977";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"напряжение суть";"YandexWordstatLeftColumn";"3/26/2016 4:25:14 PM";"32382";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"ток напряжение сопротивление";"YandexWordstatLeftColumn";"3/26/2016 4:25:14 PM";"32063";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"генератор напряжения";"YandexWordstatLeftColumn";"3/26/2016 4:25:14 PM";"31953";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"человек высокое напряжения";"YandexWordstatLeftColumn";"3/26/2016 4:25:14 PM";"31710";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"постоянное напряжение";"YandexWordstatLeftColumn";"3/26/2016 4:25:14 PM";"31576";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"напряжение паука";"YandexWordstatLeftColumn";"3/26/2016 4:25:14 PM";"31536";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"человек паук напряжение";"YandexWordstatLeftColumn";"3/26/2016 4:25:14 PM";"31487";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"паук высокое напряжение";"YandexWordstatLeftColumn";"3/26/2016 4:25:14 PM";"31307";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"человек паук высокое напряжение";"YandexWordstatLeftColumn";"3/26/2016 4:25:14 PM";"31270";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"напряжение ом";"YandexWordstatLeftColumn";"3/26/2016 4:25:14 PM";"29922";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"напряжение лампы";"YandexWordstatLeftColumn";"3/26/2016 4:25:14 PM";"27043";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"источник напряжения";"YandexWordstatLeftColumn";"3/26/2016 4:25:14 PM";"26477";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"сила тока и напряжение";"YandexWordstatLeftColumn";"3/26/2016 4:25:14 PM";"26293";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"сопротивление и напряжение";"YandexWordstatLeftColumn";"3/26/2016 4:25:14 PM";"25649";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"напряжение кв";"YandexWordstatLeftColumn";"3/26/2016 4:25:14 PM";"25185";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"напряжение в 1 в";"YandexWordstatLeftColumn";"3/26/2016 4:25:14 PM";"24333";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"под напряжением";"YandexWordstatLeftColumn";"3/26/2016 4:25:14 PM";"23575";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"блок напряжения";"YandexWordstatLeftColumn";"3/26/2016 4:25:14 PM";"23150";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"новый человек новый напряжения";"YandexWordstatLeftColumn";"3/26/2016 4:25:14 PM";"23133";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"новый высокое напряжение";"YandexWordstatLeftColumn";"3/26/2016 4:25:14 PM";"23110";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"человек паук новое напряжение";"YandexWordstatLeftColumn";"3/26/2016 4:25:14 PM";"22992";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"новые человек высокое напряжение";"YandexWordstatLeftColumn";"3/26/2016 4:25:14 PM";"22959";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"новый паук высокое напряжение";"YandexWordstatLeftColumn";"3/26/2016 4:25:14 PM";"22945";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"новый человек паук высокое напряжение";"YandexWordstatLeftColumn";"3/26/2016 4:25:14 PM";"22935";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"сила напряжения сопротивления";"YandexWordstatLeftColumn";"3/26/2016 4:25:14 PM";"22873";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"сила тока напряжение сопротивление";"YandexWordstatLeftColumn";"3/26/2016 4:25:14 PM";"22261";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"напряжение 5 в";"YandexWordstatLeftColumn";"3/26/2016 4:25:14 PM";"21861";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"переменное напряжение";"YandexWordstatLeftColumn";"3/26/2016 4:25:20 PM";"20878";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"напряжение аккумулятора";"YandexWordstatLeftColumn";"3/26/2016 4:25:20 PM";"20149";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"устройства напряжения";"YandexWordstatLeftColumn";"3/26/2016 4:25:20 PM";"19776";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"напряжение между";"YandexWordstatLeftColumn";"3/26/2016 4:25:20 PM";"19633";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"напряжение на концах";"YandexWordstatLeftColumn";"3/26/2016 4:25:20 PM";"19294";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"напряжение блока питания";"YandexWordstatLeftColumn";"3/26/2016 4:25:20 PM";"18871";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"напряжение на проводнике";"YandexWordstatLeftColumn";"3/26/2016 4:25:20 PM";"18452";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"напряжение провода";"YandexWordstatLeftColumn";"3/26/2016 4:25:20 PM";"17919";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"напряжение 12 вольт";"YandexWordstatLeftColumn";"3/26/2016 4:25:20 PM";"17873";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"ток равен напряжение";"YandexWordstatLeftColumn";"3/26/2016 4:25:20 PM";"17750";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"преобразователь напряжения 12";"YandexWordstatLeftColumn";"3/26/2016 4:25:20 PM";"17587";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"стабилизаторы напряжения для дома";"YandexWordstatLeftColumn";"3/26/2016 4:25:20 PM";"17442";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"напряжение 12 в";"YandexWordstatLeftColumn";"3/26/2016 4:25:20 PM";"16859";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"измерение напряжения";"YandexWordstatLeftColumn";"3/26/2016 4:25:20 PM";"16547";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"напряжение ваз";"YandexWordstatLeftColumn";"3/26/2016 4:25:20 PM";"16494";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"купить стабилизатор напряжения";"YandexWordstatLeftColumn";"3/26/2016 4:25:20 PM";"16021";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"мощность и напряжение";"YandexWordstatLeftColumn";"3/26/2016 4:25:20 PM";"15912";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"частота напряжения";"YandexWordstatLeftColumn";"3/26/2016 4:25:20 PM";"15687";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"большое напряжение";"YandexWordstatLeftColumn";"3/26/2016 4:25:20 PM";"15520";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"расчет напряжения";"YandexWordstatLeftColumn";"3/26/2016 4:25:20 PM";"15138";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"напряжение значение";"YandexWordstatLeftColumn";"3/26/2016 4:25:20 PM";"15050";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"напряжение 20";"YandexWordstatLeftColumn";"3/26/2016 4:25:20 PM";"15035";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"напряжение через";"YandexWordstatLeftColumn";"3/26/2016 4:25:20 PM";"14940";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"указатель напряжения";"YandexWordstatLeftColumn";"3/26/2016 4:25:20 PM";"14645";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"регулировка напряжения";"YandexWordstatLeftColumn";"3/26/2016 4:25:20 PM";"14468";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"напряжение формула";"YandexWordstatLeftColumn";"3/26/2016 4:25:20 PM";"14260";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"повышенное напряжение";"YandexWordstatLeftColumn";"3/26/2016 4:25:20 PM";"14190";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"напряжение вт";"YandexWordstatLeftColumn";"3/26/2016 4:25:20 PM";"14084";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"низкое напряжение";"YandexWordstatLeftColumn";"3/26/2016 4:25:20 PM";"14038";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"максимальное напряжение";"YandexWordstatLeftColumn";"3/26/2016 4:25:20 PM";"14011";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"снятие напряжения";"YandexWordstatLeftColumn";"3/26/2016 4:25:20 PM";"13947";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"регулятор напряжения генератора";"YandexWordstatLeftColumn";"3/26/2016 4:25:20 PM";"13678";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"напряжение снято";"YandexWordstatLeftColumn";"3/26/2016 4:25:20 PM";"13435";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"стабилизатор напряжения 220в";"YandexWordstatLeftColumn";"3/26/2016 4:25:20 PM";"13429";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"ли напряжение";"YandexWordstatLeftColumn";"3/26/2016 4:25:20 PM";"13420";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"напряжение на участке";"YandexWordstatLeftColumn";"3/26/2016 4:25:20 PM";"13312";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"выходное напряжение";"YandexWordstatLeftColumn";"3/26/2016 4:25:20 PM";"13033";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"преобразователь напряжения 220";"YandexWordstatLeftColumn";"3/26/2016 4:25:20 PM";"12913";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"сила тока равна напряжение";"YandexWordstatLeftColumn";"3/26/2016 4:25:20 PM";"12819";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"зависимости напряжения";"YandexWordstatLeftColumn";"3/26/2016 4:25:20 PM";"12810";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"напряжение кабелей";"YandexWordstatLeftColumn";"3/26/2016 4:25:20 PM";"12809";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"напряжение квт";"YandexWordstatLeftColumn";"3/26/2016 4:25:20 PM";"12523";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"напряжение сопротивление проводника";"YandexWordstatLeftColumn";"3/26/2016 4:25:20 PM";"12479";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"падение напряжения";"YandexWordstatLeftColumn";"3/26/2016 4:25:20 PM";"12450";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"пониженное напряжение";"YandexWordstatLeftColumn";"3/26/2016 4:25:20 PM";"12404";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"емкость напряжение";"YandexWordstatLeftColumn";"3/26/2016 4:25:20 PM";"12396";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"какое напряжение должно";"YandexWordstatLeftColumn";"3/26/2016 4:25:20 PM";"12218";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"чему равно напряжение";"YandexWordstatLeftColumn";"3/26/2016 4:25:20 PM";"12128";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"энергия напряжений";"YandexWordstatLeftColumn";"3/26/2016 4:25:20 PM";"11872";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"рабочее напряжение";"YandexWordstatLeftColumn";"3/26/2016 4:25:20 PM";"11836";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"напряжение тока в сети";"YandexWordstatLeftColumn";"3/26/2016 4:25:34 PM";"11813";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"напряжение на концах проводника";"YandexWordstatLeftColumn";"3/26/2016 4:25:34 PM";"11808";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"каково напряжение";"YandexWordstatLeftColumn";"3/26/2016 4:25:34 PM";"11376";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"напряжение постоянного тока";"YandexWordstatLeftColumn";"3/26/2016 4:25:34 PM";"11302";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"контроль напряжения";"YandexWordstatLeftColumn";"3/26/2016 4:25:34 PM";"11096";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"напряжение вольтметр";"YandexWordstatLeftColumn";"3/26/2016 4:25:34 PM";"11057";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"трехфазное напряжение";"YandexWordstatLeftColumn";"3/26/2016 4:25:34 PM";"11050";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"напряжение прибор";"YandexWordstatLeftColumn";"3/26/2016 4:25:34 PM";"10988";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"индикатор напряжения";"YandexWordstatLeftColumn";"3/26/2016 4:25:34 PM";"10973";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"напряжение м";"YandexWordstatLeftColumn";"3/26/2016 4:25:34 PM";"10924";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"электрический ток сила тока напряжение";"YandexWordstatLeftColumn";"3/26/2016 4:25:34 PM";"10893";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"питание током напряжением";"YandexWordstatLeftColumn";"3/26/2016 4:25:34 PM";"10872";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"напряжение на участке цепи";"YandexWordstatLeftColumn";"3/26/2016 4:25:34 PM";"10789";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"напряжение на резисторе";"YandexWordstatLeftColumn";"3/26/2016 4:25:34 PM";"10654";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"напряжение равно сопротивление";"YandexWordstatLeftColumn";"3/26/2016 4:25:34 PM";"10598";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"определить напряжения на сопротивлениях";"YandexWordstatLeftColumn";"3/26/2016 4:25:34 PM";"10542";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"напряжение 30";"YandexWordstatLeftColumn";"3/26/2016 4:25:34 PM";"10521";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"напряжение переменного тока";"YandexWordstatLeftColumn";"3/26/2016 4:25:34 PM";"10512";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"реле регулятор напряжения";"YandexWordstatLeftColumn";"3/26/2016 4:25:34 PM";"10511";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"заряд напряжение";"YandexWordstatLeftColumn";"3/26/2016 4:25:34 PM";"10446";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"напряжение электроустановок";"YandexWordstatLeftColumn";"3/26/2016 4:25:34 PM";"10342";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"стабилизатор напряжения вольт";"YandexWordstatLeftColumn";"3/26/2016 4:25:34 PM";"10339";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"определить напряжение цепей";"YandexWordstatLeftColumn";"3/26/2016 4:25:34 PM";"10307";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"рисунок напряжения";"YandexWordstatLeftColumn";"3/26/2016 4:25:34 PM";"10289";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"типы напряжений";"YandexWordstatLeftColumn";"3/26/2016 4:25:34 PM";"10215";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"высокое напряжение 2";"YandexWordstatLeftColumn";"3/26/2016 4:25:34 PM";"10191";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"напряжение в сети 220 в";"YandexWordstatLeftColumn";"3/26/2016 4:25:34 PM";"10181";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"напряжение мышц";"YandexWordstatLeftColumn";"3/26/2016 4:25:34 PM";"10161";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"напряжение температура";"YandexWordstatLeftColumn";"3/26/2016 4:25:34 PM";"10152";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"преобразователь напряжения 12 220";"YandexWordstatLeftColumn";"3/26/2016 4:25:34 PM";"10079";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"напряжение 50 в";"YandexWordstatLeftColumn";"3/26/2016 4:25:34 PM";"10064";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"напряжение физика";"YandexWordstatLeftColumn";"3/26/2016 4:25:34 PM";"10050";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"u напряжение";"YandexWordstatLeftColumn";"3/26/2016 4:25:34 PM";"9987";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"напряжение двигателя";"YandexWordstatLeftColumn";"3/26/2016 4:25:34 PM";"9987";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"схема стабилизатора напряжения";"YandexWordstatLeftColumn";"3/26/2016 4:25:34 PM";"9719";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"напряжение в сечении";"YandexWordstatLeftColumn";"3/26/2016 4:25:34 PM";"9708";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"сила тока в проводнике напряжению";"YandexWordstatLeftColumn";"3/26/2016 4:25:34 PM";"9609";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"потеря напряжения";"YandexWordstatLeftColumn";"3/26/2016 4:25:34 PM";"9351";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"общее напряжение";"YandexWordstatLeftColumn";"3/26/2016 4:25:34 PM";"9344";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"величина напряжения";"YandexWordstatLeftColumn";"3/26/2016 4:25:34 PM";"9329";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"без напряжения";"YandexWordstatLeftColumn";"3/26/2016 4:25:34 PM";"9281";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"напряжение 380";"YandexWordstatLeftColumn";"3/26/2016 4:25:34 PM";"9256";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"напряжение в электрической цепи";"YandexWordstatLeftColumn";"3/26/2016 4:25:34 PM";"9139";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"однофазное напряжение";"YandexWordstatLeftColumn";"3/26/2016 4:25:34 PM";"9072";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"потребляемое напряжение";"YandexWordstatLeftColumn";"3/26/2016 4:25:34 PM";"9061";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"напряжение 12в";"YandexWordstatLeftColumn";"3/26/2016 4:25:34 PM";"8952";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"почему напряжение";"YandexWordstatLeftColumn";"3/26/2016 4:25:34 PM";"8930";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"100 в напряжение";"YandexWordstatLeftColumn";"3/26/2016 4:25:34 PM";"8915";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"количество напряжение";"YandexWordstatLeftColumn";"3/26/2016 4:25:34 PM";"8885";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"система напряжений";"YandexWordstatLeftColumn";"3/26/2016 4:25:34 PM";"8846";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"напряжение 120";"YandexWordstatLeftColumn";"3/26/2016 4:25:47 PM";"8843";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"напряжение на конденсаторе";"YandexWordstatLeftColumn";"3/26/2016 4:25:47 PM";"8804";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"работа тока напряжение";"YandexWordstatLeftColumn";"3/26/2016 4:25:47 PM";"8717";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"смотреть напряжение";"YandexWordstatLeftColumn";"3/26/2016 4:25:47 PM";"8697";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
