"IsChecked";"Фраза";"Источник";"Дата добавления";"Частотность [WS]";"Частотность * * [WS]";"Частотность *!* [WS]";"Сезонность [WS]";"Корректность словоформы [SG]";"Частотность (первая) [RA]";"Частотность (все) [RA]";"Конкуренция в ПС Яндекс [KEI]";"Конкуренция в ПС Google [KEI]";"Кол-во главных страниц в ПС Яндекс [KEI]";"Кол-во главных страниц в ПС Google [KEI]";"Кол-во вхождений в заголовок в ПС Яндекс [KEI]";"Кол-во вхождений в заголовок в ПС Google [KEI]";"Рел. страница в ПС Яндекс";"Рел. страница в ПС Google";"Позиция в ПС Яндекс";"Страница в ПС Яндекс";"Позиция в ПС Google";"Страница в ПС Google";
"False";"напрягаются мышцы живота";"YandexWordstatLeftColumn";"3/26/2016 1:56:30 PM";"147";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"даже не напряглась";"YandexWordstatLeftColumn";"3/26/2016 1:56:30 PM";"146";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"напрягаются мышцы шеи";"YandexWordstatLeftColumn";"3/26/2016 1:56:30 PM";"145";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"сосок напрягся";"YandexWordstatLeftColumn";"3/26/2016 1:56:30 PM";"137";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"соски напряглись";"YandexWordstatLeftColumn";"3/26/2016 1:56:30 PM";"137";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"напрягается низ живота";"YandexWordstatLeftColumn";"3/26/2016 1:56:30 PM";"131";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"не очень напрягаясь";"YandexWordstatLeftColumn";"3/26/2016 1:56:30 PM";"131";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"не напрягайся песня";"YandexWordstatLeftColumn";"3/26/2016 1:56:30 PM";"122";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"видео не надо напрягаться";"YandexWordstatLeftColumn";"3/26/2016 1:56:30 PM";"122";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"надо радоваться не надо напрягаться видео";"YandexWordstatLeftColumn";"3/26/2016 1:56:30 PM";"118";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"почему ребенок напрягается";"YandexWordstatLeftColumn";"3/26/2016 1:56:30 PM";"117";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"ребенок напрягается и краснеет";"YandexWordstatLeftColumn";"3/26/2016 1:56:30 PM";"110";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"заработать не напрягаясь";"YandexWordstatLeftColumn";"3/26/2016 1:56:30 PM";"107";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"заработай не напрягаясь";"YandexWordstatLeftColumn";"3/26/2016 1:56:30 PM";"107";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"почему напрягается живот";"YandexWordstatLeftColumn";"3/26/2016 1:56:30 PM";"105";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"сильно напрягаются мышцы";"YandexWordstatLeftColumn";"3/26/2016 1:56:30 PM";"98";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"девушка напрягается";"YandexWordstatLeftColumn";"3/26/2016 1:56:30 PM";"98";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"не надо напрягаться скачать";"YandexWordstatLeftColumn";"3/26/2016 1:56:30 PM";"96";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"не стоит напрягаться";"YandexWordstatLeftColumn";"3/26/2016 1:56:30 PM";"93";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"скачать надо радоваться не надо напрягаться";"YandexWordstatLeftColumn";"3/26/2016 1:56:30 PM";"92";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"не надо напрягаться песня";"YandexWordstatLeftColumn";"3/26/2016 1:56:30 PM";"92";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"ребенок напрягается всем телом";"YandexWordstatLeftColumn";"3/26/2016 1:56:30 PM";"90";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"зачем напрягаться";"YandexWordstatLeftColumn";"3/26/2016 1:56:30 PM";"87";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"почувствовала напрягся";"YandexWordstatLeftColumn";"3/26/2016 1:56:30 PM";"86";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"на ноге напряглась мышца";"YandexWordstatLeftColumn";"3/26/2016 1:56:40 PM";"82";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"работа не напрягаясь";"YandexWordstatLeftColumn";"3/26/2016 1:56:40 PM";"81";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"парень напрягся";"YandexWordstatLeftColumn";"3/26/2016 1:56:40 PM";"80";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"ребенок сжимает кулачки и напрягается";"YandexWordstatLeftColumn";"3/26/2016 1:56:40 PM";"77";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"ни напрягался";"YandexWordstatLeftColumn";"3/26/2016 1:56:40 PM";"77";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"не надо напрягаться слушать";"YandexWordstatLeftColumn";"3/26/2016 1:56:40 PM";"77";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"новорожденный напрягается";"YandexWordstatLeftColumn";"3/26/2016 1:56:40 PM";"73";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"не надо напрягаться надо радоваться слушать";"YandexWordstatLeftColumn";"3/26/2016 1:56:40 PM";"72";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"сейчас напрягается";"YandexWordstatLeftColumn";"3/26/2016 1:56:40 PM";"67";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"жить не напрягаясь";"YandexWordstatLeftColumn";"3/26/2016 1:56:40 PM";"65";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"напрягается язык";"YandexWordstatLeftColumn";"3/26/2016 1:56:40 PM";"64";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"песня надо радоваться не надо напрягаться";"YandexWordstatLeftColumn";"3/26/2016 1:56:40 PM";"62";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"худеем не напрягаясь";"YandexWordstatLeftColumn";"3/26/2016 1:56:40 PM";"62";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"не люблю напрягаться";"YandexWordstatLeftColumn";"3/26/2016 1:56:40 PM";"61";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"напрягаются уши";"YandexWordstatLeftColumn";"3/26/2016 1:56:40 PM";"60";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"напрягаться синоним";"YandexWordstatLeftColumn";"3/26/2016 1:56:40 PM";"58";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"плечи напряглись и";"YandexWordstatLeftColumn";"3/26/2016 1:56:40 PM";"58";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"ребенок поджимает ножки и напрягается";"YandexWordstatLeftColumn";"3/26/2016 1:56:40 PM";"56";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"напрягаются мышцы лица";"YandexWordstatLeftColumn";"3/26/2016 1:56:40 PM";"56";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"ребенок часто напрягается";"YandexWordstatLeftColumn";"3/26/2016 1:56:40 PM";"55";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"болит живот когда напрягаюсь";"YandexWordstatLeftColumn";"3/26/2016 1:56:40 PM";"51";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"напрягаться во время секса";"YandexWordstatLeftColumn";"3/26/2016 1:56:40 PM";"49";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"весенняя диета худеем не напрягаясь";"YandexWordstatLeftColumn";"3/26/2016 1:56:40 PM";"48";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"когда напрягаюсь болит голова";"YandexWordstatLeftColumn";"3/26/2016 1:56:40 PM";"47";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"ребенок 8 месяцев напрягается";"YandexWordstatLeftColumn";"3/26/2016 1:56:40 PM";"46";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"что значит напрягаться";"YandexWordstatLeftColumn";"3/26/2016 1:56:40 PM";"46";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"ребенок напрягается и трясется";"YandexWordstatLeftColumn";"3/26/2016 1:56:40 PM";"45";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"после бумеонлина напрягусь и идет кровь";"YandexWordstatLeftColumn";"3/26/2016 1:56:40 PM";"44";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"челюсти напрягаются";"YandexWordstatLeftColumn";"3/26/2016 1:56:40 PM";"44";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"совсем не напрягаетесь";"YandexWordstatLeftColumn";"3/26/2016 1:56:40 PM";"44";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"2 месяца ребенок напрягается";"YandexWordstatLeftColumn";"3/26/2016 1:56:40 PM";"43";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"мальчики напрягаются";"YandexWordstatLeftColumn";"3/26/2016 1:56:40 PM";"41";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"ребенок вытягивает ножки и напрягается";"YandexWordstatLeftColumn";"3/26/2016 1:56:40 PM";"40";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"писюн напрягся";"YandexWordstatLeftColumn";"3/26/2016 1:56:40 PM";"40";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"порно напряглась";"YandexWordstatLeftColumn";"3/26/2016 1:56:40 PM";"40";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"младенец напрягается";"YandexWordstatLeftColumn";"3/26/2016 1:56:40 PM";"39";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"как напрягаться правильно";"YandexWordstatLeftColumn";"3/26/2016 1:56:40 PM";"39";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"напрягаться при мочеиспускании";"YandexWordstatLeftColumn";"3/26/2016 1:56:40 PM";"38";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"встал и напрягся";"YandexWordstatLeftColumn";"3/26/2016 1:56:40 PM";"38";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"бицепс не напрягается";"YandexWordstatLeftColumn";"3/26/2016 1:56:40 PM";"37";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"живот напрягается во время беременности";"YandexWordstatLeftColumn";"3/26/2016 1:56:40 PM";"36";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"ребенок 4 месяца напрягается";"YandexWordstatLeftColumn";"3/26/2016 1:56:40 PM";"36";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"ребенок напрягается и плачет";"YandexWordstatLeftColumn";"3/26/2016 1:56:40 PM";"36";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"ребенок 6 месяцев напрягается";"YandexWordstatLeftColumn";"3/26/2016 1:56:40 PM";"36";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"сильно напрягаются глаза";"YandexWordstatLeftColumn";"3/26/2016 1:56:40 PM";"33";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"ребенок начал начал напрягаться";"YandexWordstatLeftColumn";"3/26/2016 1:56:40 PM";"33";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"напрягаться полезно";"YandexWordstatLeftColumn";"3/26/2016 1:56:40 PM";"33";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"как похудеть не напрягаясь";"YandexWordstatLeftColumn";"3/26/2016 1:56:40 PM";"32";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"при ходьбе напрягается живот";"YandexWordstatLeftColumn";"3/26/2016 1:56:40 PM";"32";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"напрягается матка при беременности";"YandexWordstatLeftColumn";"3/26/2016 1:56:40 PM";"32";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"картинка напрягся";"YandexWordstatLeftColumn";"3/26/2016 1:56:50 PM";"31";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"ребенок скрещивает ноги и напрягается";"YandexWordstatLeftColumn";"3/26/2016 1:56:50 PM";"30";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"напрягись фильм";"YandexWordstatLeftColumn";"3/26/2016 1:56:50 PM";"30";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"напрягается затылок";"YandexWordstatLeftColumn";"3/26/2016 1:56:50 PM";"29";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"ребенок напрягается и кряхтит";"YandexWordstatLeftColumn";"3/26/2016 1:56:50 PM";"29";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"38 недель напрягается живот";"YandexWordstatLeftColumn";"3/26/2016 1:56:50 PM";"28";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"у беременной напрягается живот";"YandexWordstatLeftColumn";"3/26/2016 1:56:50 PM";"28";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"пусть напрягается";"YandexWordstatLeftColumn";"3/26/2016 1:56:50 PM";"28";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"почему напрягается шея";"YandexWordstatLeftColumn";"3/26/2016 1:56:50 PM";"27";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"почему глаза напрягаются";"YandexWordstatLeftColumn";"3/26/2016 1:56:50 PM";"27";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"привычка напрягаться";"YandexWordstatLeftColumn";"3/26/2016 1:56:50 PM";"25";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"ребенок постоянно напрягается";"YandexWordstatLeftColumn";"3/26/2016 1:56:50 PM";"25";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"и не напрягаясь тем более";"YandexWordstatLeftColumn";"3/26/2016 1:56:50 PM";"25";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"ребенок сжимает кулачки и напрягается комаровский";"YandexWordstatLeftColumn";"3/26/2016 1:56:50 PM";"24";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"сосочки напряглись";"YandexWordstatLeftColumn";"3/26/2016 1:56:50 PM";"23";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"правила самоорганизации как все успевать не напрягаясь";"YandexWordstatLeftColumn";"3/26/2016 1:56:50 PM";"23";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"как работать не напрягаясь";"YandexWordstatLeftColumn";"3/26/2016 1:56:50 PM";"23";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"напряжемся как пишется";"YandexWordstatLeftColumn";"3/26/2016 1:56:50 PM";"22";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"херсон напрягся";"YandexWordstatLeftColumn";"3/26/2016 1:56:50 PM";"22";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"ребенок напрягается и тужится";"YandexWordstatLeftColumn";"3/26/2016 1:56:50 PM";"22";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"напрягаются мышцы горла";"YandexWordstatLeftColumn";"3/26/2016 1:56:50 PM";"22";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"ребенок тянет ножки и напрягается";"YandexWordstatLeftColumn";"3/26/2016 1:56:50 PM";"21";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"надо радоваться не надо напрягаться текст";"YandexWordstatLeftColumn";"3/26/2016 1:56:50 PM";"21";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"когда сеня путаясь и напрягаясь блуждал";"YandexWordstatLeftColumn";"3/26/2016 1:56:50 PM";"21";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"улыбайся не напрягайся";"YandexWordstatLeftColumn";"3/26/2016 1:56:50 PM";"21";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"пушной не надо напрягаться";"YandexWordstatLeftColumn";"3/26/2016 1:56:50 PM";"21";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"напрягаюсь когда писаю";"YandexWordstatLeftColumn";"3/26/2016 1:56:50 PM";"21";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"ребенок вытягивает ноги и напрягается";"YandexWordstatLeftColumn";"3/26/2016 1:56:50 PM";"21";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"при ходьбе напрягаются мышцы";"YandexWordstatLeftColumn";"3/26/2016 1:56:50 PM";"21";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"напрягается живот на 31 неделе";"YandexWordstatLeftColumn";"3/26/2016 1:56:50 PM";"20";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"20 неделя напрягается живот";"YandexWordstatLeftColumn";"3/26/2016 1:56:50 PM";"20";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"плод напрягается";"YandexWordstatLeftColumn";"3/26/2016 1:56:50 PM";"20";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"ребенок напрягается всем телом комаровский";"YandexWordstatLeftColumn";"3/26/2016 1:56:50 PM";"19";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"ребенок сжимается и напрягается";"YandexWordstatLeftColumn";"3/26/2016 1:56:50 PM";"19";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"ребенок напрягается в животе";"YandexWordstatLeftColumn";"3/26/2016 1:56:50 PM";"19";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"почему напрягается матка";"YandexWordstatLeftColumn";"3/26/2016 1:56:50 PM";"19";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"новорожденный ребенок напрягается";"YandexWordstatLeftColumn";"3/26/2016 1:56:50 PM";"19";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"мышца напряглась и не расслабляется";"YandexWordstatLeftColumn";"3/26/2016 1:56:50 PM";"19";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"ребенок сжимает ноги и напрягается";"YandexWordstatLeftColumn";"3/26/2016 1:56:50 PM";"18";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"твой член напрягается";"YandexWordstatLeftColumn";"3/26/2016 1:56:50 PM";"18";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"пенис напрягся";"YandexWordstatLeftColumn";"3/26/2016 1:56:50 PM";"17";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"не напрягайся как понять";"YandexWordstatLeftColumn";"3/26/2016 1:56:50 PM";"17";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"напрягается живот 32 недели";"YandexWordstatLeftColumn";"3/26/2016 1:56:50 PM";"17";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"при разговоре напрягается горло";"YandexWordstatLeftColumn";"3/26/2016 1:56:50 PM";"16";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"грудничок вытягивает ножки и напрягается";"YandexWordstatLeftColumn";"3/26/2016 1:56:50 PM";"16";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"не напрягайся пацанчик";"YandexWordstatLeftColumn";"3/26/2016 1:56:50 PM";"16";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"когда напрягаюсь болит низ живота";"YandexWordstatLeftColumn";"3/26/2016 1:56:50 PM";"16";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"качаю пресс напрягается шея";"YandexWordstatLeftColumn";"3/26/2016 1:56:50 PM";"16";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"почему напрягаются соски";"YandexWordstatLeftColumn";"3/26/2016 1:56:50 PM";"16";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"почему напрягается член";"YandexWordstatLeftColumn";"3/26/2016 1:56:50 PM";"16";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"напряглась и начала на мне";"YandexWordstatLeftColumn";"3/26/2016 1:57:03 PM";"16";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"какие мышцы напрягаются при отжимании";"YandexWordstatLeftColumn";"3/26/2016 1:57:03 PM";"15";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
