"IsChecked";"Фраза";"Источник";"Дата добавления";"Частотность [WS]";"Частотность * * [WS]";"Частотность *!* [WS]";"Сезонность [WS]";"Корректность словоформы [SG]";"Частотность (первая) [RA]";"Частотность (все) [RA]";"Конкуренция в ПС Яндекс [KEI]";"Конкуренция в ПС Google [KEI]";"Кол-во главных страниц в ПС Яндекс [KEI]";"Кол-во главных страниц в ПС Google [KEI]";"Кол-во вхождений в заголовок в ПС Яндекс [KEI]";"Кол-во вхождений в заголовок в ПС Google [KEI]";"Рел. страница в ПС Яндекс";"Рел. страница в ПС Google";"Позиция в ПС Яндекс";"Страница в ПС Яндекс";"Позиция в ПС Google";"Страница в ПС Google";
"False";"новый способность";"YandexWordstatLeftColumn";"3/20/2016 5:37:36 PM";"11373";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"цель жизни человека";"YandexWordstatLeftColumn";"3/20/2016 5:44:44 PM";"10650";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"использовать способности";"YandexWordstatLeftColumn";"3/20/2016 5:37:36 PM";"10276";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"хорошие способности";"YandexWordstatLeftColumn";"3/20/2016 5:37:36 PM";"10103";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"общие способности";"YandexWordstatLeftColumn";"3/20/2016 5:37:36 PM";"10095";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"способности и знания";"YandexWordstatLeftColumn";"3/20/2016 5:37:36 PM";"10061";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"особенности способностей";"YandexWordstatLeftColumn";"3/20/2016 5:37:36 PM";"9856";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"методы способностей";"YandexWordstatLeftColumn";"3/20/2016 5:37:36 PM";"9852";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"способности определение";"YandexWordstatLeftColumn";"3/20/2016 5:37:50 PM";"9827";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"самые способности";"YandexWordstatLeftColumn";"3/20/2016 5:37:50 PM";"9815";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"разрешающая способность";"YandexWordstatLeftColumn";"3/20/2016 5:37:50 PM";"9722";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"проблемы способностей";"YandexWordstatLeftColumn";"3/20/2016 5:37:50 PM";"9262";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"использование способностей";"YandexWordstatLeftColumn";"3/20/2016 5:37:50 PM";"9219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"со способностью";"YandexWordstatLeftColumn";"3/20/2016 5:37:50 PM";"9144";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"важные способности";"YandexWordstatLeftColumn";"3/20/2016 5:37:50 PM";"9063";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"формы способностей";"YandexWordstatLeftColumn";"3/20/2016 5:37:50 PM";"8948";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"профессиональные способности";"YandexWordstatLeftColumn";"3/20/2016 5:37:50 PM";"8631";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"свое предназначение";"YandexWordstatLeftColumn";"3/20/2016 5:27:35 PM";"8305";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"получить способности";"YandexWordstatLeftColumn";"3/20/2016 5:37:50 PM";"8246";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"способность т";"YandexWordstatLeftColumn";"3/20/2016 5:37:50 PM";"7981";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"способности потребности";"YandexWordstatLeftColumn";"3/20/2016 5:37:50 PM";"7954";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"способности обеспечивают";"YandexWordstatLeftColumn";"3/20/2016 5:37:50 PM";"7864";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"как смысл жизни";"YandexWordstatLeftColumn";"3/20/2016 7:05:29 PM";"7786";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"навыки и способности";"YandexWordstatLeftColumn";"3/20/2016 5:37:50 PM";"7288";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"способность факторы";"YandexWordstatLeftColumn";"3/20/2016 5:37:50 PM";"7267";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"средства развития способностей";"YandexWordstatLeftColumn";"3/20/2016 5:37:50 PM";"7145";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"способности связей";"YandexWordstatLeftColumn";"3/20/2016 5:37:50 PM";"7041";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"диагностики способностей";"YandexWordstatLeftColumn";"3/20/2016 5:37:50 PM";"6995";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"диагностика способностей";"YandexWordstatLeftColumn";"3/20/2016 5:37:50 PM";"6995";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"способность быстро";"YandexWordstatLeftColumn";"3/20/2016 5:37:50 PM";"6988";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"опыт способность";"YandexWordstatLeftColumn";"3/20/2016 5:37:50 PM";"6925";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"понимающие способности";"YandexWordstatLeftColumn";"3/20/2016 5:37:50 PM";"6825";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"методика способностей";"YandexWordstatLeftColumn";"3/20/2016 5:37:50 PM";"6690";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"исследование способностей";"YandexWordstatLeftColumn";"3/20/2016 5:37:50 PM";"6663";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"тест на способности";"YandexWordstatLeftColumn";"3/20/2016 5:37:50 PM";"6634";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"поведение способностей";"YandexWordstatLeftColumn";"3/20/2016 5:37:50 PM";"6630";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"влияние способности";"YandexWordstatLeftColumn";"3/20/2016 5:37:50 PM";"6559";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"способность выполнять";"YandexWordstatLeftColumn";"3/20/2016 5:37:50 PM";"6488";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"способность самостоятельно";"YandexWordstatLeftColumn";"3/20/2016 5:37:50 PM";"6442";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"связывающая способность";"YandexWordstatLeftColumn";"3/20/2016 5:37:50 PM";"6383";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"оценки способностей";"YandexWordstatLeftColumn";"3/20/2016 5:37:57 PM";"6335";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"способности характера";"YandexWordstatLeftColumn";"3/20/2016 5:37:57 PM";"6267";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"окружающее способность";"YandexWordstatLeftColumn";"3/20/2016 5:37:57 PM";"6168";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"изменение способностей";"YandexWordstatLeftColumn";"3/20/2016 5:37:57 PM";"6083";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"супер способности";"YandexWordstatLeftColumn";"3/20/2016 5:37:57 PM";"5844";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"способности и интересы";"YandexWordstatLeftColumn";"3/20/2016 5:37:57 PM";"5804";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"как дела как жизнь";"YandexWordstatLeftColumn";"3/20/2016 7:04:51 PM";"5763";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"количество способность";"YandexWordstatLeftColumn";"3/20/2016 5:37:57 PM";"5725";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"роль способностей";"YandexWordstatLeftColumn";"3/20/2016 5:37:57 PM";"5715";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"способности общество";"YandexWordstatLeftColumn";"3/20/2016 5:37:57 PM";"5650";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"структура способностей";"YandexWordstatLeftColumn";"3/20/2016 5:37:57 PM";"5567";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"значение способностей";"YandexWordstatLeftColumn";"3/20/2016 5:37:57 PM";"5555";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"способностью в 2 и";"YandexWordstatLeftColumn";"3/20/2016 5:37:57 PM";"5555";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"способности зависят от";"YandexWordstatLeftColumn";"3/20/2016 5:37:57 PM";"5539";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"свое призвание";"YandexWordstatLeftColumn";"3/20/2016 5:28:24 PM";"5512";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"выявление способностей";"YandexWordstatLeftColumn";"3/20/2016 5:37:57 PM";"5503";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"психологические способности";"YandexWordstatLeftColumn";"3/20/2016 5:37:57 PM";"5489";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"способность б";"YandexWordstatLeftColumn";"3/20/2016 5:37:57 PM";"5486";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"способность м";"YandexWordstatLeftColumn";"3/20/2016 5:37:57 PM";"5473";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"способность влиять";"YandexWordstatLeftColumn";"3/20/2016 5:37:57 PM";"5392";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"смысл жизни коротко";"YandexWordstatLeftColumn";"3/20/2016 5:30:07 PM";"5380";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"нужный способность";"YandexWordstatLeftColumn";"3/20/2016 5:37:57 PM";"5360";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"приобретенные способности";"YandexWordstatLeftColumn";"3/20/2016 5:37:57 PM";"5358";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"человеческие способности";"YandexWordstatLeftColumn";"3/20/2016 5:37:57 PM";"5354";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"внутренние способности";"YandexWordstatLeftColumn";"3/20/2016 5:37:57 PM";"5304";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"низкие способности";"YandexWordstatLeftColumn";"3/20/2016 5:37:57 PM";"5278";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"проявить способности";"YandexWordstatLeftColumn";"3/20/2016 5:37:57 PM";"5265";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"жизнь на добрые дела";"YandexWordstatLeftColumn";"3/20/2016 5:28:43 PM";"5257";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"способность 10";"YandexWordstatLeftColumn";"3/20/2016 5:37:57 PM";"5257";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"условия развития способностей";"YandexWordstatLeftColumn";"3/20/2016 5:37:57 PM";"5252";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"способность лица";"YandexWordstatLeftColumn";"3/20/2016 5:37:57 PM";"5214";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"составляющие способностей";"YandexWordstatLeftColumn";"3/20/2016 5:37:57 PM";"5171";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"способности внимания";"YandexWordstatLeftColumn";"3/20/2016 5:37:57 PM";"5167";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"способность сохранять";"YandexWordstatLeftColumn";"3/20/2016 5:37:57 PM";"5161";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"повышенные способности";"YandexWordstatLeftColumn";"3/20/2016 5:37:57 PM";"5114";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"повысить способность";"YandexWordstatLeftColumn";"3/20/2016 5:37:57 PM";"5111";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"способность предприятия";"YandexWordstatLeftColumn";"3/20/2016 5:37:57 PM";"5067";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"способности относятся";"YandexWordstatLeftColumn";"3/20/2016 5:37:57 PM";"4971";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"способности и возраст";"YandexWordstatLeftColumn";"3/20/2016 5:38:08 PM";"4967";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"память способностей";"YandexWordstatLeftColumn";"3/20/2016 5:38:08 PM";"4907";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"способности типы способностей";"YandexWordstatLeftColumn";"3/20/2016 5:38:08 PM";"4901";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"работа по душе";"YandexWordstatLeftColumn";"3/20/2016 5:36:12 PM";"4886";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"способность экономическая";"YandexWordstatLeftColumn";"3/20/2016 5:38:08 PM";"4873";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"способности проявляются";"YandexWordstatLeftColumn";"3/20/2016 5:38:08 PM";"4871";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"показатели способностей";"YandexWordstatLeftColumn";"3/20/2016 5:38:08 PM";"4859";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"поиск смысла жизни";"YandexWordstatLeftColumn";"3/20/2016 5:30:07 PM";"4704";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"наличие способностей";"YandexWordstatLeftColumn";"3/20/2016 5:38:08 PM";"4663";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"активная способность";"YandexWordstatLeftColumn";"3/20/2016 5:38:08 PM";"4636";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"признаки способностей";"YandexWordstatLeftColumn";"3/20/2016 5:38:08 PM";"4618";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"упражнения способности";"YandexWordstatLeftColumn";"3/20/2016 5:38:08 PM";"4601";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"повышение способностей";"YandexWordstatLeftColumn";"3/20/2016 5:38:08 PM";"4593";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"проблема смысла жизни";"YandexWordstatLeftColumn";"3/20/2016 5:30:07 PM";"4581";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"способности мысли";"YandexWordstatLeftColumn";"3/20/2016 5:38:08 PM";"4568";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"оценить способность";"YandexWordstatLeftColumn";"3/20/2016 5:38:08 PM";"4535";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"личностные способности";"YandexWordstatLeftColumn";"3/20/2016 5:38:08 PM";"4525";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"создание способностей";"YandexWordstatLeftColumn";"3/20/2016 5:38:08 PM";"4509";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"средние способности";"YandexWordstatLeftColumn";"3/20/2016 5:38:08 PM";"4475";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"элемент способность";"YandexWordstatLeftColumn";"3/20/2016 5:38:08 PM";"4462";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"уровни развития способностей";"YandexWordstatLeftColumn";"3/20/2016 5:38:08 PM";"4454";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"про способности";"YandexWordstatLeftColumn";"3/20/2016 5:38:08 PM";"4392";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"эмоциональные способности";"YandexWordstatLeftColumn";"3/20/2016 5:38:08 PM";"4354";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"способность н";"YandexWordstatLeftColumn";"3/20/2016 5:38:08 PM";"4309";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"особые способности";"YandexWordstatLeftColumn";"3/20/2016 5:38:08 PM";"4262";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"установленный способность";"YandexWordstatLeftColumn";"3/20/2016 5:38:08 PM";"4184";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"способность денег";"YandexWordstatLeftColumn";"3/20/2016 5:38:08 PM";"4162";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"способность тела";"YandexWordstatLeftColumn";"3/20/2016 5:38:08 PM";"4152";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"трудовые способности";"YandexWordstatLeftColumn";"3/20/2016 5:38:08 PM";"4130";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"дела в жизни человека";"YandexWordstatLeftColumn";"3/20/2016 5:28:43 PM";"4105";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"способности и труд";"YandexWordstatLeftColumn";"3/20/2016 5:38:08 PM";"4068";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"средство развития творческих способностей";"YandexWordstatLeftColumn";"3/20/2016 5:38:08 PM";"4043";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"снижение способности";"YandexWordstatLeftColumn";"3/20/2016 5:38:18 PM";"4000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"способность говорить";"YandexWordstatLeftColumn";"3/20/2016 5:38:18 PM";"3959";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"способность управления";"YandexWordstatLeftColumn";"3/20/2016 5:38:18 PM";"3909";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"способность видеть";"YandexWordstatLeftColumn";"3/20/2016 5:38:18 PM";"3907";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"проявления способностей";"YandexWordstatLeftColumn";"3/20/2016 5:38:18 PM";"3905";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"как найти себя в жизни";"YandexWordstatLeftColumn";"3/20/2016 5:37:00 PM";"3885";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"выделяют способности";"YandexWordstatLeftColumn";"3/20/2016 5:38:18 PM";"3857";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"соответствующие способности";"YandexWordstatLeftColumn";"3/20/2016 5:38:18 PM";"3846";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"определяем способности человека";"YandexWordstatLeftColumn";"3/20/2016 5:38:18 PM";"3845";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"способность своими действиями";"YandexWordstatLeftColumn";"3/20/2016 5:38:18 PM";"3831";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"способность существовать";"YandexWordstatLeftColumn";"3/20/2016 5:38:18 PM";"3791";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"психические способности";"YandexWordstatLeftColumn";"3/20/2016 5:38:18 PM";"3765";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"способности умения и знания";"YandexWordstatLeftColumn";"3/20/2016 5:38:18 PM";"3734";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"способности направлены на";"YandexWordstatLeftColumn";"3/20/2016 5:38:18 PM";"3726";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
